online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
164.1590000000,186.8140000000,112.9970000000,3.3630000000,2.5240000000,1.1920000000,3.1480000000,2.5880000000,1.1710000000,3.2620000000,2.5960000000,2.8170000000,2.9980000000,2.5540000000,14.8790000000,753.3950000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2473.7680000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1205.3500000000,1195.6930000000,0.0040000000,1268.4160000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7691154923,0.7691154923
166.7980000000,187.5810000000,113.8110000000,3.2910000000,2.5240000000,1.1600000000,3.1900000000,2.6990000000,1.3420000000,3.1700000000,2.5920000000,2.7440000000,2.8990000000,2.5930000000,14.9540000000,769.9170000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2683.4440000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1394.3420000000,1385.2650000000,0.0020000000,1289.1020000000,98545454,98546478,49947,49956,96945321,96945321,96945321,94848144,0,0,1600133,1601157,0.9772104180,0.9772104180
165.1960000000,188.4010000000,114.1660000000,3.2820000000,2.5830000000,1.1660000000,3.1930000000,2.6310000000,1.1760000000,3.1910000000,2.6110000000,2.7390000000,3.0090000000,2.5520000000,15.0140000000,762.1490000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2554.2090000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1273.1550000000,1263.5810000000,0.0040000000,1281.0510000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8395680338,0.8395680338
171.3870000000,194.4820000000,117.3800000000,3.3190000000,2.5070000000,1.2430000000,3.2380000000,2.6200000000,1.2050000000,3.2290000000,2.6410000000,2.7940000000,2.9620000000,2.5630000000,15.0340000000,806.7010000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2785.3950000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1444.2140000000,1434.8440000000,0.0060000000,1341.1790000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9551174225,0.9551174225
167.0670000000,191.8730000000,116.0510000000,3.3360000000,2.5410000000,1.1890000000,3.2430000000,2.6250000000,1.2310000000,3.1820000000,2.5970000000,2.8100000000,2.8870000000,2.6260000000,15.0470000000,785.8430000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2581.8890000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1269.9920000000,1259.2660000000,0.0020000000,1311.8970000000,98545454,98546478,49947,49956,96945321,96945321,96945321,94848144,0,0,1600133,1601157,0.8376401590,0.8376401590
159.6230000000,177.3440000000,106.2130000000,3.2230000000,2.4590000000,1.0810000000,3.0890000000,2.6320000000,1.1890000000,3.2700000000,2.6080000000,2.7880000000,2.8990000000,2.5590000000,14.6180000000,711.4460000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2312.7930000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1108.1930000000,1099.0550000000,0.0010000000,1204.5980000000,98545454,98546478,49947,49956,96945321,96945321,96945321,94848144,0,0,1600133,1601157,1.0587490348,1.0587490348
157.9650000000,179.1480000000,107.4000000000,3.2980000000,2.5950000000,1.0760000000,3.1650000000,2.5790000000,1.1760000000,3.1150000000,2.6580000000,2.8380000000,2.9100000000,2.6410000000,14.4290000000,700.7960000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2350.7670000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1155.2570000000,1147.7130000000,0.0020000000,1195.5080000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7496424198,0.7496424198
159.8640000000,182.2990000000,112.1750000000,3.2680000000,2.4930000000,1.1440000000,3.1090000000,2.6060000000,1.1940000000,3.1960000000,2.5340000000,2.8740000000,2.9150000000,2.4990000000,14.6680000000,744.3570000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2453.7760000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1204.7900000000,1196.0680000000,0.0040000000,1248.9840000000,98545454,96449301,49947,49956,96945321,94848144,96945313,92750967,0,0,1600133,1601157,0.8942895595,0.8942895595
158.6100000000,180.8140000000,109.3500000000,3.1980000000,2.5830000000,1.1510000000,3.1620000000,2.6370000000,1.1690000000,3.1620000000,2.5770000000,2.7490000000,2.8520000000,2.6020000000,14.6580000000,738.1720000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2357.4110000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1120.3000000000,1112.6760000000,0.0020000000,1237.1090000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0145387722,1.0145387722
158.3140000000,181.2500000000,109.6560000000,3.3640000000,2.4860000000,1.1040000000,3.2190000000,2.5370000000,1.1830000000,3.1050000000,2.5640000000,2.8950000000,2.9140000000,2.5100000000,14.4840000000,732.7900000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2302.2350000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1070.2080000000,1062.0250000000,0.0030000000,1232.0260000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7630954207,0.7630954207
156.2230000000,174.6920000000,103.9170000000,3.2200000000,2.4910000000,1.0930000000,3.0540000000,2.6470000000,1.1570000000,3.2360000000,2.6470000000,2.7420000000,2.8430000000,2.5840000000,14.8150000000,692.8770000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2368.1070000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1190.0880000000,1182.0490000000,0.0020000000,1178.0180000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7324701039,0.7324701039
156.2180000000,174.6900000000,105.1610000000,3.1240000000,2.5880000000,1.1250000000,3.1160000000,2.6230000000,1.1520000000,3.2010000000,2.5550000000,2.6950000000,2.9030000000,2.5070000000,14.5930000000,687.0860000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2185.6690000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1012.7250000000,1005.3040000000,0.0040000000,1172.9430000000,98545454,90157770,49947,49956,96945321,88556613,96945321,88556613,0,0,1600133,1601157,0.8334036164,0.8334036164
