,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
324,58,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Gary_Gero/Gary_Gero_0001.jpg,False,False,0.9871852761134504,0.9871852994,98.24279522895812,59.80909466743469,38.43370056152344,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.72,9.52,74%,0:59.09,0,0,0,0,150316,0,4,62874,71412,45334,0,872,0,0,0,0,4096,0,not measured,not measured,861.053,929.231,787.164,19.116,14.748,7.093,18.955,12.353,4.495,15.499,15.279,15.925,17.468,14.058,98.03,30989.6119999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43329.035,0.534,0.499,112.327,4477.299,9447.047,9403.843,0.012,33881.975,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9871852994,0.9871852994
325,59,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Riccardo_Muti/Riccardo_Muti_0001.jpg,False,False,0.9655809365212916,0.9655809402,98.46799206733704,59.76216769218445,38.70582437515259,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.28,9.81,74%,0:59.06,0,0,0,0,150292,0,3,62873,72727,46837,0,864,0,0,0,0,4096,0,not measured,not measured,845.703,929.524,743.011,18.611,16.017,5.18,16.021,12.496,4.603,15.792,16.134,17.123,18.35,14.304,99.012,30549.337,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43451.456,0.654,0.539,111.488,4467.477,10074.544,10032.988,0.012,33376.889,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9655809402,0.9655809402
326,60,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Brian_Cowen/Brian_Cowen_0002.jpg,False,False,0.702592521905899,0.7025926709,99.40342378616332,59.84854197502136,39.55488181114197,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.45,9.54,74%,0:59.15,0,0,0,0,146196,0,3,61850,71855,47592,0,1144,0,0,0,0,4096,0,not measured,not measured,845.716,930.564,763.156,18.002,15.784,6.1,17.709,12.828,5.475,15.708,16.023,15.869,17.887,14.881,92.59,30458.342,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43410.007,0.524,0.516,20.151,4503.577,10107.199,10065.18,0.012,33302.796,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.7025926709,0.7025926709
327,61,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Zahir_Shah/Zahir_Shah_0001.jpg,False,False,0.9977331515401602,0.9977331758,99.5632939338684,59.95380616188049,39.60948777198792,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.82,9.56,74%,0:59.27,0,0,0,0,150304,0,3,62874,72957,45626,0,864,0,0,0,0,4096,0,not measured,not measured,841.058,928.174,743.397,18.891,15.499,4.917,15.957,12.664,3.523,13.476,15.477,14.415,17.335,14.312,99.797,30653.746,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43424.349,0.826,0.534,192.77,4479.529,9953.081,9909.969,0.012,33471.257,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9977331758,0.9977331758
328,62,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Richard_Krajicek/Richard_Krajicek_0003.jpg,False,False,0.9421991221606733,0.942199111,96.90539574623108,59.02141761779785,37.88397812843323,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.39,9.12,74%,0:58.26,0,0,0,0,148268,0,25,62353,71663,46701,0,4208,0,0,0,0,4096,0,not measured,not measured,853.269,923.891,759.948,19.249,16.441,8.585,15.146,12.871,6.166,13.476,16.234,18.89,15.36,13.495,102.092,30466.2299999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42528.572,0.661,0.626,90.807,4519.173,9209.867,9168.076,0.012,33318.693,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.942199111,0.942199111
329,63,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Patrick_Kron/Patrick_Kron_0001.jpg,False,False,0.800099328160286,0.8000993729,96.79782915115356,59.962594747543335,36.83523440361023,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.47,9.64,74%,0:59.27,0,0,0,0,146204,0,3,61851,72710,47452,0,864,0,0,0,0,4096,0,not measured,not measured,858.673,932.156,749.379,19.394,16.241,9.275,15.694,14.113,6.033,13.321,16.609,18.202,16.964,12.829,97.579,30718.2859999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43606.901,0.647,0.507,120.333,4523.667,10031.232,9989.482,0.012,33575.657,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8000993729,0.8000993729
330,64,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Laurent_Jalabert/Laurent_Jalabert_0001.jpg,False,False,0.9544274285435675,0.9544274211,97.24759531021118,59.625839948654175,37.62175536155701,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.4,9.5,74%,0:58.94,0,0,0,0,148204,0,3,62361,70825,45618,0,856,0,0,0,0,4096,0,not measured,not measured,848.221,916.655,764.776,17.131,15.769,8.688,14.221,12.893,5.159,14.591,14.669,16.498,16.162,13.761,94.805,30417.7099999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43179.275,0.552,0.508,245.086,4504.015,9924.701,9882.882,0.012,33254.562,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9544274211,0.9544274211
331,65,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Theo_Angelopoulos/Theo_Angelopoulos_0001.jpg,False,False,0.9962366584222764,0.9962366819,98.53586840629578,60.43907880783081,38.096789598464966,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.47,9.89,74%,0:59.74,0,0,0,0,152276,0,3,63385,72854,46773,0,856,0,0,0,0,4096,0,not measured,not measured,839.733,913.942,756.439,16.706,14.681,8.848,13.596,12.818,5.207,13.126,15.1,17.52,15.502,13.379,97.616,30704.767,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43877.102,0.596,0.511,323.628,4534.737,10358.333,10313.333,0.013,33518.757,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9962366819,0.9962366819
332,66,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Marcus_Garrettson/Marcus_Garrettson_0001.jpg,False,False,1.044636882841587,1.0446368456,99.52677941322328,59.85193276405335,39.67484664916992,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.81,9.53,74%,0:59.15,0,0,0,0,148352,0,3,62362,72764,46811,0,1144,0,0,0,0,4096,0,not measured,not measured,851.554,912.791,771.778,17.552,14.706,7.968,14.879,13.573,6.174,13.557,15.486,17.15,15.139,13.265,98.408,30458.2840000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43296.628,0.693,0.521,225.145,4528.776,9991.66,9949.383,0.012,33304.945,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,1.0446368456,1.0446368456
333,67,lfw/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,lfw/Kathryn_Morris/Kathryn_Morris_0001.jpg,False,False,0.803012803196907,0.8030127883,99.42388200759888,60.23294806480408,39.1909339427948,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.13,9.68,73%,0:59.47,0,0,0,0,147924,0,25,62264,70853,45899,0,4208,0,0,0,0,4096,0,not measured,not measured,865.01,932.858,762.905,15.517,15.004,7.723,14.235,12.075,3.94,14.631,12.118,14.843,15.279,13.646,97.273,30645.6729999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43870.066,0.673,0.592,16.995,4491.759,10362.389,10319.862,0.013,33507.664,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.8030127883,0.8030127883
334,0,lfw/Amanda_Beard/Amanda_Beard_0001.jpg,lfw/Amanda_Beard/Amanda_Beard_0002.jpg,True,True,0.3604577779769897,0.3604576588,99.52987813949584,60.01463294029236,39.51524519920349,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.36,9.5,73%,0:59.31,0,0,0,0,146192,0,3,61848,72280,47149,0,864,0,0,0,0,4096,0,not measured,not measured,847.306,920.169,751.496,16.559,16.685,6.98,16.558,14.09,5.785,14.574,12.046,14.858,16.903,13.556,91.582,30708.613,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43521.071,0.634,0.708,206.956,4525.167,9996.327,9953.597,0.012,33524.732,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.3604576588,0.3604576588
335,1,lfw/Amanda_Beard/Amanda_Beard_0001.jpg,lfw/Samuel_Waksal/Samuel_Waksal_0003.jpg,False,False,0.8364517241716385,0.8364517093,98.68295788764954,59.58458733558655,39.09837055206299,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.97,8.59,74%,0:58.82,0,0,0,0,146196,0,3,61850,71929,49344,0,1136,0,0,0,0,4096,0,not measured,not measured,845.368,917.895,745.091,17.723,17.159,7.016,14.236,12.343,5.518,15.715,12.567,13.581,14.747,13.138,89.613,30656.053,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43074.744,0.53,0.508,311.759,4489.998,9609.224,9567.125,0.024,33465.509,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.8364517093,0.8364517093
336,0,lfw/Amanda_Bynes/Amanda_Bynes_0001.jpg,lfw/Amanda_Bynes/Amanda_Bynes_0002.jpg,False,True,0.7428523004055023,0.742852211,99.8251121044159,59.9750702381134,39.85004186630249,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.57,9.12,73%,0:59.23,0,0,0,0,146108,0,11,61841,71497,48301,0,1680,0,0,0,0,4096,0,not measured,not measured,855.027,924.997,786.582,16.355,15.842,7.482,15.806,11.871,4.491,13.798,12.753,13.672,15.47,13.236,93.139,30644.205,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43471.537,0.66,0.552,28.19,4524.442,9964.63,9922.465,0.012,33506.896,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.742852211,0.742852211
337,1,lfw/Amanda_Bynes/Amanda_Bynes_0001.jpg,lfw/Amanda_Bynes/Amanda_Bynes_0003.jpg,True,True,0.4749341607093811,0.4749340415,98.03460264205933,60.1543664932251,37.88023614883423,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.44,9.77,74%,0:59.47,0,0,0,0,147952,0,4,62274,72369,45825,0,872,0,0,0,0,4096,0,not measured,not measured,847.663,921.133,748.757,17.545,16.794,8.727,17.494,11.92,5.583,13.578,12.83,14.618,17.6,13.441,99.263,30576.566,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43813.544,0.548,0.527,22.539,4473.425,10413.378,10371.119,0.013,33400.154,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.4749340415,0.4749340415
338,2,lfw/Amanda_Bynes/Amanda_Bynes_0001.jpg,lfw/Amanda_Bynes/Amanda_Bynes_0004.jpg,False,True,0.6649497151374817,0.6649497151,94.95532202720642,59.72509479522705,35.23022723197937,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.63,9.3,74%,0:58.96,0,0,0,0,148180,0,3,62361,72145,46518,0,856,0,0,0,0,4096,0,not measured,not measured,862.549,932.518,766.296,20.099,18.053,8.241,16.517,13.805,4.993,15.071,11.763,15.758,16.149,13.46,96.891,30637.7049999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43261.704,0.597,0.524,16.917,4524.104,9747.091,9703.214,0.012,33514.602,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.6649497151,0.6649497151
339,3,lfw/Amanda_Bynes/Amanda_Bynes_0001.jpg,lfw/Paul_Crake/Paul_Crake_0001.jpg,False,False,0.7622442692518234,0.7622443438,96.05865025520325,59.44059157371521,36.61805868148804,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.77,9.44,75%,0:58.78,0,0,0,0,148276,0,24,62360,72673,48571,0,3104,0,0,0,0,4096,0,not measured,not measured,851.63,929.363,774.466,17.446,16.774,8.295,15.066,13.971,5.576,16.623,12.826,17.148,14.779,14.636,99.628,30754.828,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42915.751,0.836,0.622,276.535,4517.366,9289.942,9247.646,0.013,33625.795,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7622443438,0.7622443438
340,4,lfw/Amanda_Bynes/Amanda_Bynes_0001.jpg,lfw/Beatrice_Dalle/Beatrice_Dalle_0001.jpg,False,False,1.0187005177140236,1.0187004805,97.3657329082489,59.45742225646973,37.908310651779175,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.73,9.29,74%,0:58.77,0,0,0,0,148256,0,3,62364,72572,47618,0,856,0,0,0,0,4096,0,not measured,not measured,848.145,926.485,763.892,21.071,16.736,8.803,15.393,15.799,4.469,15.446,13.863,15.166,16.986,14.825,93.566,30657.3609999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43109.296,0.722,0.533,59.623,4508.137,9602.004,9558.945,0.013,33507.28,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,1.0187004805,1.0187004805
341,5,lfw/Amanda_Bynes/Amanda_Bynes_0001.jpg,lfw/Keith_Bishop_Jr/Keith_Bishop_Jr_0001.jpg,False,False,0.878766193985939,0.8787662387,93.45636630058289,59.43066596984863,34.02570033073425,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.9,8.64,74%,0:58.74,0,0,0,0,152020,0,3,63300,70391,46050,0,856,0,0,0,0,4096,0,not measured,not measured,848.209,925.786,749.954,17.094,16.601,7.916,15.902,14.435,5.244,15.073,13.692,16.319,17.647,14.195,94.854,30585.4739999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43030.997,0.756,0.705,59.546,4556.981,9611.569,9569.698,0.012,33419.418,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.8787662387,0.8787662387
342,0,lfw/Amanda_Coetzer/Amanda_Coetzer_0001.jpg,lfw/Amanda_Coetzer/Amanda_Coetzer_0002.jpg,True,True,0.4524168968200683,0.4524169564,96.22963047027588,59.64901328086853,36.58061718940735,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.56,9.68,75%,0:58.91,0,0,0,0,150220,0,11,62871,72418,47778,0,1672,0,0,0,0,4096,0,not measured,not measured,851.492,920.961,734.905,19.559,15.892,7.938,16.269,14.066,4.533,15.206,12.565,14.892,17.767,13.847,100.713,30604.0919999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43155.273,0.587,0.571,170.345,4517.688,9729.8,9688.179,0.013,33425.463,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4524169564,0.4524169564
343,1,lfw/Amanda_Coetzer/Amanda_Coetzer_0001.jpg,lfw/Leonardo_Del_Vecchio/Leonardo_Del_Vecchio_0001.jpg,False,False,0.8589365929365158,0.8589366674,98.1839668750763,60.0850932598114,38.09887361526489,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.47,9.03,73%,0:59.40,0,0,0,0,146212,0,4,61848,71641,50326,0,1136,0,0,0,0,4096,0,not measured,not measured,849.704,924.488,748.752,17.485,16.146,7.247,15.231,13.736,5.083,15.022,14.569,15.67,18.148,13.784,92.254,30740.496,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43717.916,0.575,0.525,212.069,4522.17,10151.859,10108.051,0.014,33566.046,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.8589366674,0.8589366674
344,0,lfw/Amber_Tamblyn/Amber_Tamblyn_0001.jpg,lfw/Amber_Tamblyn/Amber_Tamblyn_0002.jpg,True,True,0.3082479238510132,0.3082479835,95.70395064353944,59.67433571815491,36.02961492538452,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.52,9.41,74%,0:59.00,0,0,0,0,148336,0,3,62363,70508,45831,0,856,0,0,0,0,4096,0,not measured,not measured,859.772,940.755,762.915,18.993,16.222,7.1,15.311,13.484,5.509,12.901,12.508,13.799,15.925,13.444,86.069,30480.5639999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43194.963,1.017,0.561,29.092,4533.357,9860.287,9818.386,0.011,33334.664,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.3082479835,0.3082479835
345,1,lfw/Amber_Tamblyn/Amber_Tamblyn_0001.jpg,lfw/Brett_Hawke/Brett_Hawke_0001.jpg,False,False,1.0733823254704475,1.0733823776,99.0170693397522,61.08011031150818,37.93695902824402,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.5,9.22,72%,1:00.36,0,0,0,0,146120,0,24,61839,70856,47175,0,3112,0,0,0,0,4096,0,not measured,not measured,851.47,914.746,745.77,17.048,16.215,5.896,15.249,12.833,4.083,18.405,16.91,17.131,15.543,13.127,86.421,31697.3799999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44604.839,0.561,0.615,30.816,4502.098,10100.432,10058.31,0.012,34504.395,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,1.0733823776,1.0733823776
346,0,lfw/Amelia_Vega/Amelia_Vega_0001.jpg,lfw/Amelia_Vega/Amelia_Vega_0002.jpg,True,True,0.5635162591934204,0.5635161996,101.08569502830504,60.69386172294617,40.39183330535889,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.43,9.64,73%,0:59.95,0,0,0,0,152364,0,11,63383,72413,45433,0,1960,0,0,0,0,4096,0,not measured,not measured,851.577,926.273,762.63,19.995,16.543,6.191,14.048,13.231,4.456,16.435,16.403,18.945,13.043,12.828,96.65,31202.2199999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44394.079,0.683,0.536,81.074,4487.331,10341.868,10299.801,0.012,34052.199,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5635161996,0.5635161996
347,1,lfw/Amelia_Vega/Amelia_Vega_0001.jpg,lfw/Amelia_Vega/Amelia_Vega_0003.jpg,False,True,0.8315904438495636,0.8315905333,100.54104804992676,60.62565612792969,39.91539192199707,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.58,9.26,73%,0:59.95,0,0,0,0,148248,0,4,62364,72366,48463,0,872,0,0,0,0,4096,0,not measured,not measured,843.839,918.61,734.362,16.739,14.482,6.798,13.778,13.429,4.506,16.98,15.403,15.498,16.506,13.624,93.076,31647.4699999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44187.226,0.54,0.575,26.196,4499.291,9739.92,9697.957,0.024,34447.294,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.8315905333,0.8315905333
348,2,lfw/Amelia_Vega/Amelia_Vega_0001.jpg,lfw/Amelia_Vega/Amelia_Vega_0004.jpg,True,True,0.4127735495567322,0.41277349,98.54661536216736,60.12391781806946,38.4226975440979,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.54,9.7,74%,0:59.44,0,0,0,0,148144,0,3,62359,72540,47475,0,856,0,0,0,0,4096,0,not measured,not measured,866.856,930.365,759.016,19.678,18.637,5.716,14.813,14.116,4.964,15.824,16.551,19.182,14.891,13.163,99.431,31191.3219999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43697.071,0.69,0.527,101.364,4482.487,9630.597,9588.981,0.011,34066.464,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.41277349,0.41277349
