,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
281,3,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Ali_Naimi/Ali_Naimi_0005.jpg,True,True,0.4998950362205505,0.4998949766,65.32103872299194,63.38850998878479,1.932528734207153,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.3,2.06,8%,1:02.93,0,0,0,0,176152,0,0.0,68660.0,63776.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,166.598,196.394,201.318,7.634,4.951,5.269,6.08,4.819,5.244,8.176,5.751,12.699,7.058,5.143,47.11,38909.946,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,61740.225,0.099,0.126,212.812,293.768,22123.441,22121.597,0.002,39616.781,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.4998949766,0.4998949766
282,4,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Ali_Naimi/Ali_Naimi_0006.jpg,True,True,0.2472828030586242,0.2472828031,66.23317551612854,64.29097247123718,1.9422030448913572,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.36,2.1,8%,1:03.78,0,0,0,0,175968,0,0.0,68655.0,63895.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,170.106,200.321,202.444,7.468,5.029,5.471,6.196,4.756,5.177,8.009,5.978,14.209,7.167,4.892,47.72,40310.2250000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62620.877,0.061,0.085,239.149,271.688,21592.757,21590.816,0.002,41028.119,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.2472828031,0.2472828031
283,5,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Ali_Naimi/Ali_Naimi_0007.jpg,True,True,0.4689711332321167,0.4689711928,65.4738621711731,63.53039765357971,1.943464517593384,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.29,2.01,8%,1:03.05,0,0,0,0,176320,0,0.0,68662.0,63292.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,170.308,199.675,202.095,6.909,5.079,5.464,5.878,4.606,4.699,7.809,5.972,12.877,7.189,4.501,47.051,39462.5590000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,61804.26,0.062,0.072,263.762,320.276,21629.166,21627.002,0.002,40175.093,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.4689711928,0.4689711928
284,6,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Ali_Naimi/Ali_Naimi_0008.jpg,False,True,0.7572230845689774,0.7572231293,66.41596817970276,64.46783781051636,1.9481303691864011,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.24,2.1,8%,1:03.78,0,0,0,0,176328,0,0.0,68660.0,63956.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,168.348,199.16,201.676,6.851,5.05,4.661,6.613,4.907,4.93,7.232,5.711,12.742,6.896,5.017,46.063,40447.2040000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62565.263,0.034,0.037,194.477,374.301,21410.029,21407.952,0.002,41155.232,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.7572231293,0.7572231293
285,7,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Bernard_Kerik/Bernard_Kerik_0001.jpg,False,False,0.8390242159366608,0.8390242457,63.65802478790283,61.72226119041443,1.9357635974884035,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.42,2.06,8%,1:01.27,0,0,0,0,176196,0,0.0,68657.0,64162.0,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,173.907,202.497,205.332,7.32,5.433,5.445,6.452,4.942,5.269,7.883,6.134,12.594,7.126,5.093,46.924,38783.7299999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,60110.803,0.068,0.083,153.644,338.083,20597.603,20595.606,0.002,39513.197,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.8390242457,0.8390242457
286,8,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Cho_Myung-kyun/Cho_Myung-kyun_0001.jpg,False,False,1.0170477721840143,1.0170477629,62.98795294761658,61.02403545379639,1.9639174938201904,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.31,2.07,8%,1:00.51,0,0,0,0,176224,0,0.0,68659.0,63311.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,171.258,201.045,204.498,7.366,5.028,5.448,6.242,5.338,4.909,7.582,6.176,12.77,6.927,5.387,47.192,37048.1100000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,59266.605,0.078,0.083,260.396,332.505,21495.082,21493.089,0.001,37771.52,31648990.0,31648478.0,49956.0,49956.0,31099264.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549726.0,549205.0,1.0170477629,1.0170477629
287,9,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Rogelio_Montemayor/Rogelio_Montemayor_0001.jpg,False,False,1.0016200388781726,1.0016200542,65.88103938102722,63.93460941314697,1.946429967880249,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.42,2.0,8%,1:03.48,0,0,0,0,175968,0,0.0,68656.0,64304.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,172.384,202.497,202.28,6.961,5.05,5.632,7.246,5.463,4.773,8.163,5.834,13.759,6.922,5.034,47.352,39142.7010000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62321.155,0.09,0.122,223.696,270.405,22448.622,22446.534,0.001,39872.53,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,1.0016200542,1.0016200542
288,10,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Vitali_Klitschko/Vitali_Klitschko_0003.jpg,False,False,1.0146043179556727,1.0146043301,65.41204905509949,63.4711971282959,1.9408519268035889,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.28,2.01,8%,1:02.96,0,0,0,0,175968,0,1.0,68655.0,63659.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.731,209.751,201.151,6.957,4.926,5.36,6.168,4.698,4.908,7.665,6.023,13.075,6.813,4.67,45.764,40003.341,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,61825.664,0.104,0.142,173.52,297.072,21098.871,21097.009,0.002,40726.791,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,1.0146043301,1.0146043301
289,11,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Kathleen_Kennedy_Townsend/Kathleen_Kennedy_Townsend_0001.jpg,False,False,0.8708104640245438,0.8708105087,63.645591259002686,61.69980716705322,1.945784091949463,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.33,2.08,8%,1:01.16,0,0,0,0,176244,0,0.0,68655.0,63570.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.817,200.339,201.074,6.903,5.662,5.1,5.976,4.696,5.178,8.203,5.903,13.223,6.878,4.947,47.028,39947.2460000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,59955.54,0.117,0.13,247.948,278.662,19292.803,19291.031,0.002,40662.734,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.8708105087,0.8708105087
290,12,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Mike_Bryan/Mike_Bryan_0001.jpg,False,False,0.8188663721084595,0.8188663721,66.23796010017395,64.30778193473816,1.930178165435791,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.08,2.1,8%,1:03.71,0,0,0,0,176152,0,0.0,68658.0,63736.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,172.356,200.202,200.521,7.086,4.986,6.081,6.534,4.972,5.039,8.457,5.892,13.334,7.144,4.863,46.76,39682.701,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62614.755,0.037,0.04,180.869,266.871,22211.934,22210.093,0.002,40402.817,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.8188663721,0.8188663721
291,13,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Anneli_Jaatteenmaki/Anneli_Jaatteenmaki_0001.jpg,False,False,0.9176890552043916,0.917689085,65.69622755050659,63.76615190505981,1.9300756454467771,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.3,1.96,8%,1:03.28,0,0,0,0,176048,0,0.0,68659.0,63674.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.855,200.132,200.639,7.162,4.833,5.264,6.497,4.72,5.231,7.655,6.077,13.313,6.909,5.029,51.238,38127.4740000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62021.284,0.075,0.099,247.084,343.81,23172.84,23171.287,0.001,38848.442,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.917689085,0.917689085
292,0,lfw/Alice_Fisher/Alice_Fisher_0001.jpg,lfw/Alice_Fisher/Alice_Fisher_0002.jpg,True,True,0.1930179595947265,0.1930181384,66.50051021575928,64.54955005645752,1.9509601593017576,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.35,1.99,8%,1:03.94,0,0,0,0,176208,0,0.0,68655.0,63427.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,168.041,198.487,200.024,7.085,4.835,5.104,7.25,4.833,5.428,6.968,5.913,12.708,7.644,4.751,47.42,40915.7210000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62881.455,0.111,0.13,50.757,341.576,21258.587,21256.798,0.003,41622.866,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.1930181384,0.1930181384
293,1,lfw/Alice_Fisher/Alice_Fisher_0001.jpg,lfw/Helen_Clark/Helen_Clark_0001.jpg,False,False,0.9803425129503012,0.9803425074,66.05842804908752,64.09922552108765,1.959202527999878,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.31,2.08,8%,1:03.51,0,0,0,0,176260,0,0.0,68660.0,63656.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,167.621,197.739,198.48,7.027,4.948,5.452,6.386,4.592,5.192,7.362,5.84,12.796,6.383,4.702,47.189,40750.6310000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62281.868,0.106,0.136,160.55,385.491,20823.715,20821.016,0.002,41458.15,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.9803425074,0.9803425074
294,0,lfw/Alicia_Silverstone/Alicia_Silverstone_0001.jpg,lfw/Alicia_Silverstone/Alicia_Silverstone_0002.jpg,False,True,0.8901840299367905,0.8901840448,66.90266966819763,64.94933772087097,1.95333194732666,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.2,2.2,8%,1:04.41,0,0,0,0,175972,0,1.0,68661.0,63713.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,170.164,198.841,200.513,7.115,5.164,5.41,5.654,4.565,4.975,7.764,6.008,13.151,6.67,4.727,45.941,41291.8879999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,63310.997,0.058,0.08,163.127,281.279,21310.821,21308.945,0.002,42000.173,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.8901840448,0.8901840448
295,1,lfw/Alicia_Silverstone/Alicia_Silverstone_0001.jpg,lfw/Doug_Christie/Doug_Christie_0001.jpg,False,False,1.0211521815508604,1.0211521387,66.80018520355225,64.85937929153442,1.9408059120178225,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.42,2.04,8%,1:04.32,0,0,0,0,176080,0,0.0,68660.0,63666.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.864,199.163,201.806,7.299,5.01,5.279,6.446,4.687,5.42,7.891,6.191,13.264,7.457,4.967,50.113,40066.6539999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,63101.672,0.06,0.079,270.124,282.553,22318.794,22316.946,0.002,40782.876,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,1.0211521387,1.0211521387
296,0,lfw/Alimzhan_Tokhtakhounov/Alimzhan_Tokhtakhounov_0001.jpg,lfw/Alimzhan_Tokhtakhounov/Alimzhan_Tokhtakhounov_0002.jpg,True,True,0.3255733847618103,0.325573504,64.95886874198914,63.01583552360535,1.943033218383789,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.43,1.97,8%,1:02.58,0,0,0,0,176176,0,0.0,68658.0,63772.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,170.573,201.458,204.516,7.163,5.228,5.021,6.238,4.522,5.538,7.521,6.189,12.984,6.471,4.923,49.022,38487.8269999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,61342.951,0.111,0.16,242.655,312.659,22062.812,22061.095,0.001,39280.137,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.325573504,0.325573504
297,1,lfw/Alimzhan_Tokhtakhounov/Alimzhan_Tokhtakhounov_0001.jpg,lfw/Edith_Masai/Edith_Masai_0001.jpg,False,False,1.0375875532627106,1.0375875235,64.95536518096924,63.0177948474884,1.937570333480835,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.19,2.05,8%,1:02.51,0,0,0,0,176184,0,0.0,68656.0,62935.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,168.173,197.819,198.232,7.898,5.067,5.515,6.625,4.87,5.372,7.402,5.762,12.87,6.684,4.88,46.74,39604.0240000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,61093.769,0.101,0.11,249.398,499.175,20784.372,20782.731,0.001,40309.395,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,1.0375875235,1.0375875235
298,0,lfw/Alison_Lohman/Alison_Lohman_0001.jpg,lfw/Alison_Lohman/Alison_Lohman_0002.jpg,False,True,0.6178107857704163,0.6178107262,64.47998762130737,62.5352566242218,1.9447309970855715,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.23,2.1,8%,1:02.06,0,0,0,0,176148,0,0.0,68658.0,63405.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,172.602,202.704,206.001,6.977,5.072,5.048,7.28,4.897,5.095,7.293,5.86,12.817,7.878,5.178,48.448,38839.4300000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,60862.816,0.099,0.123,207.678,320.731,21294.902,21293.008,0.002,39567.912,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.6178107262,0.6178107262
299,1,lfw/Alison_Lohman/Alison_Lohman_0001.jpg,lfw/Roman_Polanski/Roman_Polanski_0005.jpg,False,False,0.912556193768978,0.9125561714,65.49905824661255,63.53854560852051,1.960512638092041,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.31,2.06,8%,1:03.03,0,0,0,0,176140,0,0.0,68661.0,63523.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,167.338,197.824,199.549,7.06,4.921,5.683,6.212,4.629,5.252,7.436,6.072,12.639,6.826,4.747,46.805,40856.5020000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,61828.801,0.108,0.144,260.526,274.505,20266.185,20264.212,0.002,41562.613,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.9125561714,0.9125561714
300,0,lfw/Allen_Iverson/Allen_Iverson_0001.jpg,lfw/Allen_Iverson/Allen_Iverson_0002.jpg,False,True,0.7181056141853333,0.7181056738,66.28424954414368,64.32971549034119,1.9545340538024905,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.12,2.11,8%,1:03.89,0,0,0,0,176032,0,0.0,68654.0,63828.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.439,199.892,200.492,7.113,5.342,5.117,6.23,4.814,4.735,9.701,6.263,13.356,6.883,5.483,49.247,40427.9809999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62676.31,0.075,0.092,245.035,300.054,21529.08,21527.258,0.002,41147.229,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.7181056738,0.7181056738
301,1,lfw/Allen_Iverson/Allen_Iverson_0001.jpg,lfw/Troy_Polamalu/Troy_Polamalu_0001.jpg,False,False,0.9379623867571354,0.9379624128,66.48940563201904,64.55669379234314,1.9327118396759035,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.12,1.99,8%,1:03.95,0,0,0,0,176376,0,0.0,68657.0,63743.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,167.459,197.151,196.703,6.93,5.044,4.83,5.835,4.229,4.518,7.655,5.541,12.008,6.222,5.115,45.331,39717.6980000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,62777.901,0.071,0.092,238.771,268.122,22359.368,22355.842,0.002,40418.529,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.9379624128,0.9379624128
302,0,lfw/Allison_Janney/Allison_Janney_0001.jpg,lfw/Allison_Janney/Allison_Janney_0002.jpg,True,True,0.483532190322876,0.4835322499,65.05166029930115,63.11610054969788,1.9355597496032717,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.23,1.97,8%,1:02.60,0,0,0,0,176128,0,0.0,68661.0,63446.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.72,200.815,202.968,7.539,5.093,5.024,5.67,4.845,4.848,7.627,6.001,13.588,7.0,5.148,47.993,39461.9159999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,61514.028,0.104,0.131,170.461,269.416,21331.215,21329.367,0.002,40182.811,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.4835322499,0.4835322499
