,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
161,55,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Faye_Alibocus/Faye_Alibocus_0001.jpg,False,False,1.042930208236185,1.0429302082,112.71131014823914,110.77265548706056,1.9386546611785889,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.42,3.23,8%,1:50.23,0,0,0,0,343428,0,0,138929,91718,810,0,0,0,0,0,0,4096,0,0,387.968,529.615,470.402,11.472,7.78,6.273,9.071,7.291,7.457,15.233,8.002,19.218,9.718,7.971,63.203,65795.1230000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,108097.809,0.074,0.097,485.571,84.816,40708.393,40700.654,0.003,67389.413,62192430,62191406,10532,10532,60591273,60591273,60591273,60591272,0,0,1601157,1600133,1.0429302082,1.0429302082
162,56,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Lucio_Cecchinello/Lucio_Cecchinello_0001.jpg,False,False,0.8851145366119766,0.8851145366,105.08291840553284,103.14447283744812,1.9384455680847168,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.73,3.1,9%,1:43.08,0,0,0,0,343476,0,1,138935,91988,1311,0,0,0,0,0,0,4096,0,0,381.235,499.878,468.192,10.95,7.295,6.658,8.712,6.585,6.697,14.045,8.08,20.416,10.256,6.669,65.37,60691.6370000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,101017.298,0.079,0.095,466.593,32.836,38750.229,38742.882,0.004,62267.067,62192430,62191406,10532,10531,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.8851145366,0.8851145366
163,57,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Terry_Semel/Terry_Semel_0001.jpg,False,False,0.8221140633440018,0.8221140633,104.1453857421875,102.1989336013794,1.9464521408081052,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.69,3.23,9%,1:41.65,0,0,0,0,343632,0,0,138939,91717,847,0,0,0,0,0,0,4096,0,0,385.383,495.178,468.617,11.459,7.335,6.515,8.375,6.341,7.577,13.311,8.067,19.435,9.381,6.551,63.468,59637.2819999997,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,99485.201,0.115,0.134,546.441,32.415,38297.917,38292.646,0.002,61187.282,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.8221140633,0.8221140633
164,58,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Christopher_Walken/Christopher_Walken_0004.jpg,False,False,0.7849038569962468,0.784903857,103.16032314300536,101.2327938079834,1.9275293350219729,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.79,3.05,9%,1:40.73,0,0,0,0,343424,0,0,138931,91938,2419,0,0,0,0,0,0,4096,0,0,392.046,503.124,476.25,10.648,7.187,6.837,8.816,6.495,7.809,13.843,7.735,19.457,10.181,6.947,64.539,59737.9310000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,98708.255,0.106,0.12,422.53,42.665,37387.407,37381.489,0.003,61320.845,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.784903857,0.784903857
165,59,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Ken_Dorsey/Ken_Dorsey_0001.jpg,False,False,1.0066756034150948,1.0066756034,106.64829707145692,104.69948744773863,1.9488096237182615,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.34,3.23,9%,1:44.18,0,0,0,0,343612,0,0,138937,92434,1263,0,0,0,0,0,0,4096,0,0,387.438,495.952,470.964,11.094,7.125,6.336,9.069,6.661,6.852,14.473,7.546,18.947,8.943,6.687,62.784,61406.7409999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,102084.976,0.068,0.078,493.131,27.956,39117.261,39109.271,0.004,62967.712,62192430,62191406,10532,10523,60591273,60591273,60591273,60591273,0,0,1601157,1600133,1.0066756034,1.0066756034
166,60,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Patricia_Phillips/Patricia_Phillips_0001.jpg,False,False,0.9148564156311704,0.9148564156,108.1864025592804,106.2487781047821,1.937624454498291,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.68,3.16,9%,1:45.82,0,0,0,0,343656,0,0,138939,91576,915,0,0,0,0,0,0,4096,0,0,389.771,498.742,466.342,10.731,7.061,6.822,8.774,6.698,6.537,15.186,7.854,19.631,9.092,8.905,63.813,63443.966,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103745.496,0.104,0.129,507.708,31.353,38739.383,38733.394,0.002,65006.111,62192439,62191406,10523,10523,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.9148564156,0.9148564156
167,61,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Katie_Smith/Katie_Smith_0001.jpg,False,False,0.8783084973550348,0.8783084974,107.66226434707642,105.72940111160278,1.9328632354736328,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.56,3.0,9%,1:45.22,0,0,0,0,343612,0,0,138931,91361,531,0,0,0,0,0,0,4096,0,0,387.383,490.561,465.139,10.459,6.996,6.262,8.596,6.124,7.091,13.029,7.344,19.18,9.356,6.857,62.127,62932.8619999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103136.791,0.068,0.085,515.639,35.815,38666.304,38659.559,0.004,64470.486,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.8783084974,0.8783084974
168,62,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Omar_el-Heib/Omar_el-Heib_0001.jpg,False,False,1.027718322183923,1.0277183222,107.56397247314452,105.61684656143188,1.9471259117126465,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.7,3.09,9%,1:45.12,0,0,0,0,343624,0,0,138933,92255,593,0,0,0,0,0,0,4096,0,0,385.337,489.805,465.968,11.154,7.556,6.218,9.754,6.393,8.339,14.398,7.595,19.044,9.036,6.899,62.6,60683.5779999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103014.157,0.095,0.118,503.777,29.266,40784.559,40777.069,0.004,62229.595,62192430,62191406,10532,10523,60591273,60591273,60591273,60591273,0,0,1601157,1600133,1.0277183222,1.0277183222
169,63,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Brandon_Hammond/Brandon_Hammond_0001.jpg,False,False,0.984521465866234,0.9845214659,111.14662408828735,109.20085787773132,1.9457662105560305,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.7,3.19,9%,1:48.65,0,0,0,0,343428,0,0,138932,92635,2304,0,0,0,0,0,0,4096,0,0,390.0,499.451,472.162,10.9,7.258,6.619,8.574,6.333,6.478,14.087,7.581,19.403,9.978,6.581,65.668,63263.1250000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,106500.455,0.063,0.083,575.813,28.952,41673.271,41666.513,0.004,64827.183,62192430,62191406,10532,10523,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.9845214659,0.9845214659
170,64,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Eric_Wedge/Eric_Wedge_0001.jpg,False,False,0.8322897886940676,0.8322897887,109.4149329662323,107.46409726142883,1.9508357048034668,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.73,3.13,9%,1:47.01,0,0,0,0,342340,0,0,138616,91907,781,0,0,0,0,0,0,4096,0,0,382.006,492.676,459.611,10.242,7.553,7.002,8.369,6.519,7.124,13.474,7.335,19.951,9.66,6.598,64.281,63284.5929999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104906.401,0.062,0.075,488.865,41.726,40078.119,40072.944,0.002,64828.279,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.8322897887,0.8322897887
171,65,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alex_Cabrera/Alex_Cabrera_0001.jpg,False,False,0.919245820460185,0.9192458205,109.35555505752563,107.41232419013976,1.9432308673858645,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.37,3.29,9%,1:46.77,0,0,0,0,343632,0,1,138936,92326,600,0,0,0,0,0,0,4096,0,0,382.931,487.53,467.351,11.353,7.646,7.255,10.323,6.251,6.965,14.778,7.562,19.859,10.066,7.524,62.426,62722.1449999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104713.138,0.105,0.137,442.955,40.149,40443.732,40437.514,0.003,64269.403,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.9192458205,0.9192458205
172,66,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Leni_Bjorklund/Leni_Bjorklund_0001.jpg,False,False,1.0276055032670603,1.0276055033,115.25556540489195,113.304372549057,1.951192855834961,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.32,3.13,8%,1:52.77,0,0,0,0,343620,0,0,138931,91419,719,0,0,0,0,0,0,4096,0,0,378.742,487.802,455.484,12.345,10.078,6.691,8.41,6.328,6.948,14.894,7.691,19.08,9.212,6.533,61.936,67813.4170000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,110714.441,0.086,0.099,485.956,30.724,41376.704,41371.107,0.003,69337.737,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,1.0276055033,1.0276055033
173,67,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Christian_Longo/Christian_Longo_0001.jpg,False,False,0.8285663606173153,0.8285663606,145.5926456451416,143.644104719162,1.9485409259796145,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.5,3.04,6%,2:23.11,0,0,0,0,343604,0,0,138939,91425,768,0,0,0,0,0,0,4096,0,0,374.138,481.879,453.102,10.32,7.026,6.195,8.489,7.093,6.939,14.638,7.212,20.295,9.788,6.484,61.759,99021.9210000005,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,140962.963,0.078,0.083,488.771,115.453,40425.268,40412.913,0.003,100537.694,62192430,62191406,10532,10523,60591273,60591273,60591273,60591264,0,0,1601157,1600133,0.8285663606,0.8285663606
174,68,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Carlos_Iturgaitz/Carlos_Iturgaitz_0001.jpg,False,False,1.0118621203261309,1.0118621203,155.43731832504272,153.504248380661,1.9330699443817136,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.18,3.01,6%,2:32.98,0,0,0,0,343708,0,0,138935,90657,1259,0,0,0,0,0,0,4096,0,0,372.732,478.208,448.183,10.534,7.028,6.428,8.335,6.153,7.229,13.536,7.165,19.17,9.419,6.591,62.142,98929.6010000009,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,150913.56,0.077,0.09,430.315,73.155,50489.154,50475.368,0.004,100424.402,62192430,62191397,10532,10541,60591273,60591264,60591273,60591264,0,0,1601157,1600133,1.0118621203,1.0118621203
175,69,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Yann_Martel/Yann_Martel_0002.jpg,False,False,0.8626470383746278,0.8626470384,127.99288249015808,126.04264616966248,1.9502363204956052,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.19,3.18,7%,2:05.46,0,0,0,0,343652,0,1,138939,91410,424,0,0,0,0,0,0,4096,0,0,376.262,480.241,457.054,10.805,7.185,6.456,8.832,6.28,6.895,13.698,7.552,19.692,9.113,6.544,60.621,76171.4719999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,123383.966,0.067,0.07,492.288,36.517,45699.048,45690.238,0.003,77684.914,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.8626470384,0.8626470384
176,70,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Goran_Zivkovic/Goran_Zivkovic_0001.jpg,False,False,0.7721402441281362,0.7721402441,133.9518609046936,132.0068814754486,1.9449794292449951,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.44,3.2,7%,2:11.43,0,0,0,0,343592,0,0,138935,92078,865,0,0,0,0,0,0,4096,0,0,374.768,488.981,460.902,10.656,7.269,6.841,7.966,6.235,6.793,13.497,7.476,18.387,9.107,6.554,62.85,81507.8570000006,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,129332.693,0.102,0.119,500.799,24.628,46304.586,46297.645,0.004,83028.106,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.7721402441,0.7721402441
177,71,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Liane_Janda/Liane_Janda_0001.jpg,False,False,0.9953583946909002,0.9953583947,127.34507465362547,125.40691471099854,1.938159942626953,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.53,3.06,7%,2:04.92,0,0,0,0,343648,0,0,138932,91370,512,0,0,0,0,0,0,4096,0,0,376.406,488.211,467.361,10.675,6.974,6.132,8.206,6.364,6.585,13.229,7.402,20.07,9.239,6.437,60.187,76239.8620000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,122872.485,0.067,0.087,478.297,28.682,45103.164,45095.157,0.003,77769.319,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.9953583947,0.9953583947
178,72,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Matthew_Ouimet/Matthew_Ouimet_0001.jpg,False,False,1.1283591226133582,1.1283591226,108.07153725624084,106.1321451663971,1.93939208984375,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.68,3.22,9%,1:45.63,0,0,0,0,343604,0,0,138938,92273,923,0,0,0,0,0,0,4096,0,0,391.591,499.393,470.293,11.295,7.507,6.974,8.911,6.468,7.138,15.266,7.686,19.416,9.864,6.818,67.348,63966.0229999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103525.056,0.071,0.069,477.151,62.61,37989.481,37982.396,0.002,65535.572,62192439,62191406,10523,10531,60591282,60591273,60591264,60591273,0,0,1601157,1600133,1.1283591226,1.1283591226
179,73,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/William_Hurt/William_Hurt_0001.jpg,False,False,0.9603011253071204,0.9603011253,109.49444794654846,107.54510545730592,1.9493424892425537,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.56,3.17,9%,1:47.03,0,0,0,0,343420,0,0,138936,92486,653,0,0,0,0,0,0,4096,0,0,387.832,499.455,469.547,10.555,7.454,6.387,8.757,6.058,7.492,13.31,7.423,19.08,9.366,6.572,63.952,63991.1870000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104955.739,0.106,0.114,483.978,39.475,39405.427,39397.489,0.004,65550.309,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.9603011253,0.9603011253
180,74,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Dennis_Kozlowski/Dennis_Kozlowski_0002.jpg,False,False,0.9998842773462454,0.9998842773,106.0614583492279,104.12304043769836,1.938417911529541,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.48,3.33,9%,1:43.59,0,0,0,0,343616,0,0,138934,92088,957,0,0,0,0,0,0,4096,0,0,396.692,506.721,482.204,11.155,7.629,6.843,9.194,6.846,8.144,14.103,7.733,19.971,9.704,6.472,65.244,62466.788,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,101499.701,0.063,0.072,494.711,38.588,37439.022,37433.374,0.002,64060.676,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.9998842773,0.9998842773
181,75,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Daja_Bedanova/Daja_Bedanova_0001.jpg,False,False,1.0051006263564612,1.0051006264,109.65827941894533,107.71675562858582,1.941523790359497,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.54,3.19,9%,1:47.26,0,0,0,0,343712,0,0,138934,91787,678,0,0,0,0,0,0,4096,0,0,383.326,494.194,468.189,11.197,7.401,7.199,8.629,8.271,7.573,14.225,7.912,20.31,9.51,7.095,64.793,63573.7839999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,105191.733,0.068,0.083,488.102,38.797,40065.422,40058.569,0.004,65126.31,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,1.0051006264,1.0051006264
182,0,lfw/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0001.jpg,lfw/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0002.jpg,True,True,0.3268958916465548,0.3268958916,107.9238986968994,105.99772548675536,1.926173210144043,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.66,3.14,9%,1:45.42,0,0,0,0,343432,0,0,138930,92045,949,0,0,0,0,0,0,4096,0,0,391.044,499.415,473.291,11.949,7.745,6.479,9.543,6.75,7.899,14.742,7.877,21.159,10.641,6.634,64.962,62904.3490000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103178.168,0.076,0.08,556.04,159.962,38701.549,38696.973,0.002,64476.617,62192439,62191406,10523,10532,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.3268958916,0.3268958916
183,1,lfw/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0001.jpg,lfw/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0003.jpg,False,True,0.6100631268745458,0.6100631269,109.0330047607422,107.106347322464,1.9266574382781985,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.56,3.27,9%,1:46.60,0,0,0,0,343616,0,0,138936,92470,592,0,0,0,0,0,0,4096,0,0,394.599,504.762,479.51,11.952,7.569,6.995,9.01,6.752,6.8,15.396,8.013,20.677,9.905,6.786,64.0,62843.4229999996,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104446.726,0.113,0.104,536.062,42.366,40017.349,40010.217,0.003,64429.374,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.6100631269,0.6100631269
184,2,lfw/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0001.jpg,lfw/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0004.jpg,True,True,0.4172575369343231,0.4172575369,107.9813482761383,106.03292059898376,1.948427677154541,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.52,3.45,9%,1:45.50,0,0,0,0,343420,0,0,138934,92627,791,0,0,0,0,0,0,4096,0,0,391.447,502.875,478.109,11.101,7.497,6.151,8.392,6.547,6.952,13.884,7.507,18.383,9.565,6.816,67.56,61613.2089999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103426.019,0.064,0.083,473.304,33.021,40236.275,40229.037,0.004,63189.742,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.4172575369,0.4172575369
185,3,lfw/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0001.jpg,lfw/Anders_Ebbeson/Anders_Ebbeson_0001.jpg,False,False,0.98458113266027,0.9845811327,107.40311312675476,105.43727707862854,1.9658360481262207,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.76,3.09,9%,1:44.95,0,0,0,0,343656,0,0,138938,91993,1087,0,0,0,0,0,0,4096,0,0,390.126,503.21,474.922,11.817,8.008,6.881,9.162,6.483,7.922,14.646,7.74,19.362,9.992,7.101,64.967,61574.7140000004,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,102885.659,0.06,0.08,468.55,32.884,39735.622,39729.862,0.002,63150.035,62192430,62191406,10532,10523,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.9845811327,0.9845811327
