,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
313,4,lfw/Felipe_Perez_Roque/Felipe_Perez_Roque_0001.jpg,lfw/Kathryn_Grayson/Kathryn_Grayson_0001.jpg,False,False,0.7993430644273758,0.7993431091,8.370359182357788,6.435937404632568,1.93442177772522,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.77,0.37,35%,0:05.98,0,0,0,0,157984,0,0,64462,57401,24,0,0,0,0,0,0,4096.0,0.0,0.0,46.837,47.177,38.423,1.584,1.011,0.694,1.167,1.014,0.68,1.408,1.169,1.613,1.274,1.088,8.077,3096.854,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5280.617,0.109,0.13,14.165,22.996,2024.648,2022.119,0.004,3255.967,19986910,19986398,10532,10532,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.7993431091,0.7993431091
314,5,lfw/Felipe_Perez_Roque/Felipe_Perez_Roque_0001.jpg,lfw/Latrell_Sprewell/Latrell_Sprewell_0002.jpg,False,False,0.9159600213170052,0.9159600139,8.379452466964722,6.452737331390381,1.9267151355743408,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.73,0.47,36%,0:06.03,0,0,0,0,157864,0,0,64458,57992,17,0,0,0,0,0,0,4096.0,0.0,0.0,46.522,47.377,38.812,1.733,1.184,0.801,1.199,1.141,0.785,1.452,1.188,1.753,1.448,1.058,9.297,3084.965,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5279.826,0.104,0.126,66.42,26.51,2033.348,2030.635,0.003,3246.475,19986910,19986398,10532,10532,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.9159600139,0.9159600139
315,0,lfw/Felix_Mantilla/Felix_Mantilla_0001.jpg,lfw/Felix_Mantilla/Felix_Mantilla_0002.jpg,False,True,0.67256298661232,0.6725629568,8.345501899719238,6.420023202896118,1.92547869682312,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.72,0.31,34%,0:05.97,0,0,0,0,157712,0,0,64457,57824,11,0,0,0,0,0,0,4096.0,0.0,0.0,45.994,45.52,34.813,1.387,0.997,0.468,0.965,1.416,0.354,1.209,0.883,1.199,1.052,0.959,5.611,3069.008,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5255.905,0.121,0.111,32.828,25.962,2039.047,2036.562,0.004,3216.857,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.6725629568,0.6725629568
316,1,lfw/Felix_Mantilla/Felix_Mantilla_0001.jpg,lfw/Anibal_Ibarra/Anibal_Ibarra_0001.jpg,False,False,0.9889384107664227,0.9889383912,8.367820024490356,6.440244436264038,1.9275755882263184,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.67,0.37,34%,0:06.01,0,0,0,0,157912,0,0,64458,57664,34,0,0,0,0,0,0,4096.0,0.0,0.0,44.238,48.717,35.332,1.289,1.447,0.529,1.099,1.192,0.481,1.542,1.033,1.116,1.293,1.125,6.493,3071.634,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5312.45,0.106,0.141,14.458,25.773,2088.909,2086.466,0.005,3223.539,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.9889383912,0.9889383912
317,0,lfw/Ferenc_Madl/Ferenc_Madl_0001.jpg,lfw/Ferenc_Madl/Ferenc_Madl_0002.jpg,False,True,0.6657790541648865,0.6657789946,8.533601999282837,6.612660646438599,1.9209413528442385,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.84,0.39,36%,0:06.12,0,0,0,0,156780,0,0,64223,57077,20,0,0,0,0,0,0,4096.0,0.0,0.0,53.033,54.734,41.733,1.704,1.262,0.902,1.385,1.209,0.654,1.686,1.33,1.514,1.484,1.333,9.1,3166.627,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5426.564,0.113,0.125,12.977,22.045,2081.128,2078.239,0.003,3345.434,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.6657789946,0.6657789946
318,1,lfw/Ferenc_Madl/Ferenc_Madl_0001.jpg,lfw/Monica_Bellucci/Monica_Bellucci_0004.jpg,False,False,0.9823249951004982,0.9823250175,8.35280966758728,6.421957969665527,1.930851697921753,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.78,0.34,35%,0:06.00,0,0,0,0,157752,0,0,64457,57455,24,0,0,0,0,0,0,4096.0,0.0,0.0,51.21,52.067,38.219,1.619,1.304,0.755,1.343,1.258,0.652,1.605,1.326,1.615,1.397,1.275,8.688,3074.84,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5291.191,0.106,0.133,30.589,20.086,2046.128,2043.55,0.004,3245.063,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.9823250175,0.9823250175
319,0,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0002.jpg,False,True,0.7413688600063324,0.7413688898,8.664809942245483,6.745731353759766,1.9190785884857176,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.86,0.41,36%,0:06.31,0,0,0,0,157712,0,0,64458,56551,15,0,0,0,0,0,0,4096.0,0.0,0.0,59.973,62.739,48.977,1.803,1.331,0.824,1.557,1.393,0.744,1.843,1.424,1.929,1.764,1.369,9.563,3379.5360000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5616.243,0.111,0.144,16.104,17.695,2033.239,2030.759,0.003,3583.003,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.7413688898,0.7413688898
320,1,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0003.jpg,False,True,0.7844641506671906,0.7844642401,8.3550705909729,6.4232916831970215,1.931778907775879,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.75,0.33,34%,0:05.99,0,0,0,0,158072,0,0,64461,57514,15,0,0,0,0,0,0,4096.0,0.0,0.0,44.572,44.15,33.516,1.216,0.947,0.484,0.895,0.911,0.366,1.131,0.84,1.223,1.015,0.848,5.735,3072.045,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5271.903,0.107,0.115,14.022,25.313,2056.932,2054.438,0.004,3214.97,19986910,19986398,10532,10532,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.7844642401,0.7844642401
321,2,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0004.jpg,True,True,0.5232535898685455,0.5232534409,8.564520359039307,6.634966135025024,1.9295542240142824,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.71,0.41,34%,0:06.11,0,0,0,0,157896,0,0,64461,57527,25,0,0,0,0,0,0,4096.0,0.0,0.0,50.585,52.238,39.563,1.482,1.068,0.523,1.198,1.125,0.498,1.428,1.137,1.368,1.217,1.175,7.108,3156.408,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5423.07,0.1,0.14,10.203,17.538,2098.103,2095.664,0.004,3324.966,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.5232534409,0.5232534409
322,3,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0005.jpg,False,True,0.8583258837461472,0.8583259583,8.522392511367798,6.604766368865967,1.917626142501831,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.79,0.46,36%,0:06.16,0,0,0,0,157844,0,0,64455,57701,660,0,0,0,0,0,0,4096.0,0.0,0.0,53.567,54.887,42.784,1.626,1.337,0.768,1.313,1.265,0.733,1.666,1.362,1.57,1.44,1.22,9.021,3224.548,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5452.035,0.111,0.129,22.211,20.97,2046.785,2044.309,0.003,3405.248,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.8583259583,0.8583259583
323,4,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0006.jpg,False,True,0.6672300100326538,0.6672301292,8.410077095031738,6.475821971893311,1.934255123138428,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.77,0.33,34%,0:06.03,0,0,0,0,157588,0,1,64457,57572,13,0,0,0,0,0,0,4096.0,0.0,0.0,46.095,46.11,37.762,1.571,1.095,0.719,1.193,1.083,0.706,1.405,1.156,1.638,1.264,1.149,8.505,3074.041,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5294.477,0.101,0.133,60.106,26.897,2063.902,2060.765,0.004,3230.574,19986910,19986398,10532,10532,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.6672301292,0.6672301292
324,5,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0007.jpg,True,True,0.5621722042560577,0.5621721745,8.826143264770508,6.905389070510864,1.920754194259644,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.78,0.36,33%,0:06.46,0,0,0,0,157912,0,0,64458,56790,15,0,0,0,0,0,0,4096.0,0.0,0.0,49.882,50.671,39.281,1.586,1.237,0.637,1.164,1.146,0.652,1.539,1.19,1.392,1.374,1.168,7.773,3185.723,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5418.596,0.108,0.131,356.435,22.341,2066.151,2063.635,0.004,3352.443,19986919,19986398,10523,10523,19437202,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.5621721745,0.5621721745
325,6,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0008.jpg,True,True,0.5224485099315643,0.5224485397,8.681355953216553,6.752727746963501,1.928628206253052,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.84,0.45,36%,0:06.30,0,0,0,0,157760,0,0,64457,57738,10,0,0,0,0,0,0,4096.0,0.0,0.0,54.68,56.241,47.031,1.859,1.428,0.853,1.565,1.379,0.919,1.861,1.518,2.128,1.572,1.313,10.844,3282.595,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5575.265,0.104,0.132,47.278,21.428,2100.468,2097.809,0.004,3474.795,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.5224485397,0.5224485397
326,7,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0009.jpg,True,True,0.5440976023674011,0.544097662,8.383460760116577,6.459036827087402,1.9244239330291748,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.73,0.32,34%,0:06.01,0,0,0,0,157580,0,1,64459,57401,11,0,0,0,0,0,0,4096.0,0.0,0.0,41.675,44.612,35.636,1.313,1.041,0.622,1.039,0.952,0.532,1.313,1.027,1.208,1.255,0.955,6.938,3070.655,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5313.444,0.102,0.134,13.337,22.222,2097.859,2095.271,0.004,3215.584,19986910,19986398,10532,10532,19437193,19437202,19437193,19437193,0,0.0,549717.0,549196.0,0.544097662,0.544097662
327,8,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Liu_Ye/Liu_Ye_0001.jpg,False,False,0.8454562872648239,0.8454563022,8.527756214141846,6.60190224647522,1.925853967666626,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.75,0.4,35%,0:06.13,0,0,0,0,157896,0,0,64457,58006,19,0,0,0,0,0,0,4096.0,0.0,0.0,49.601,50.458,39.431,1.363,1.115,0.626,1.054,1.15,0.492,1.378,1.178,1.144,1.255,1.093,6.92,3177.652,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5426.314,0.115,0.127,19.905,22.358,2084.274,2081.809,0.004,3342.038,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.8454563022,0.8454563022
328,9,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Heather_Willson/Heather_Willson_0001.jpg,False,False,0.9013100564479828,0.9013100863,8.589968919754028,6.667773008346558,1.9221959114074707,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.79,0.33,34%,0:06.18,0,0,0,0,157752,0,0,64457,56948,13,0,0,0,0,0,0,4096.0,0.0,0.0,49.509,52.049,40.946,1.587,1.132,0.605,1.265,1.073,0.603,1.495,1.083,1.469,1.318,1.119,7.2,3236.833,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5489.398,0.101,0.137,10.63,17.15,2083.914,2081.39,0.003,3405.481,19986910,19986398,10532,10523,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.9013100863,0.9013100863
329,10,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/George_Tenet/George_Tenet_0002.jpg,False,False,0.7067906260490417,0.7067906857,8.391840696334839,6.461792469024658,1.9300482273101809,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.63,0.38,33%,0:05.95,0,0,0,0,156616,0,0,64138,57613,1217,0,0,0,0,0,0,4096.0,0.0,0.0,42.322,42.904,33.387,1.139,0.844,0.38,0.733,0.707,0.357,1.007,0.708,0.762,0.926,0.746,4.488,3090.344,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5252.759,0.106,0.118,14.597,24.236,2025.872,2023.278,0.005,3226.886,19986910,19986398,10532,10523,19437193,19437202,19437193,19437193,0,0.0,549717.0,549196.0,0.7067906857,0.7067906857
330,11,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Lee_Soo-hyuck/Lee_Soo-hyuck_0002.jpg,False,False,0.9289220348000526,0.9289220572,8.508394002914429,6.5814208984375,1.9269731044769287,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.72,0.38,34%,0:06.13,0,0,0,0,157704,0,0,64457,57552,31,0,0,0,0,0,0,4096.0,0.0,0.0,51.673,51.815,40.876,1.644,1.309,0.721,1.255,1.144,0.685,1.543,1.224,1.545,1.253,1.189,8.024,3198.035,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5435.779,0.112,0.145,11.637,21.755,2066.604,2064.112,0.004,3369.175,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.9289220572,0.9289220572
331,12,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Martina_McBride/Martina_McBride_0001.jpg,False,False,0.7691848129034042,0.7691848278,9.26182746887207,7.332653999328613,1.929173469543457,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.05,0.55,39%,0:06.56,0,0,0,0,156656,0,1,64226,58176,16,0,0,0,0,0,0,4096.0,0.0,0.0,73.042,80.686,68.579,2.626,2.033,1.249,2.12,2.198,1.219,2.45,2.083,2.887,2.397,2.326,14.405,3553.283,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5896.188,0.034,0.041,9.354,24.046,2073.737,2071.298,0.003,3822.449,19986910,19986398,10532,10532,19437193,19437202,19437193,19437193,0,0.0,549717.0,549196.0,0.7691848278,0.7691848278
332,13,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Jennifer_Tilly/Jennifer_Tilly_0001.jpg,False,False,0.7550143748521805,0.7550144196,8.403943061828613,6.458407878875732,1.9455351829528809,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.77,0.31,34%,0:06.01,0,0,0,0,157988,0,0,64460,57571,15,0,0,0,0,0,0,4096.0,0.0,0.0,42.656,45.514,36.156,1.435,1.171,0.682,1.119,0.985,0.581,1.411,1.078,1.503,1.245,1.033,7.773,3065.768,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5291.081,0.11,0.123,36.757,20.441,2075.188,2072.39,0.004,3215.89,19986910,19986398,10532,10523,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.7550144196,0.7550144196
333,14,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/Dominick_Dunne/Dominick_Dunne_0001.jpg,False,False,0.9777148738503456,0.9777148366,8.785425662994385,6.856622695922852,1.9288029670715328,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.78,0.34,33%,0:06.40,0,0,0,0,157936,0,0,64457,57317,13,0,0,0,0,0,0,4096.0,0.0,0.0,44.873,44.636,36.606,1.37,1.063,0.631,1.029,0.995,0.582,1.358,1.084,1.278,1.127,0.947,7.383,3098.541,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5351.842,0.109,0.125,368.028,25.234,2103.496,2100.64,0.004,3248.344,19986910,19986398,10532,10532,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.9777148366,0.9777148366
334,15,lfw/Fernando_Gonzalez/Fernando_Gonzalez_0001.jpg,lfw/TA_McLendon/TA_McLendon_0001.jpg,False,False,0.8221357315778732,0.8221357465,8.449256181716919,6.520300626754761,1.9289555549621584,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.77,0.36,34%,0:06.15,0,0,0,0,157864,0,0,64458,57294,13,0,0,0,0,0,0,4096.0,0.0,0.0,48.584,49.058,39.926,1.621,1.246,0.758,1.379,1.224,0.809,1.709,1.309,1.841,1.407,1.16,9.12,3084.344,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5372.815,0.1,0.125,88.126,22.218,2121.296,2118.367,0.004,3251.518,19986910,19986398,10532,10532,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.8221357465,0.8221357465
335,0,lfw/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0001.jpg,lfw/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0002.jpg,False,True,0.7070060670375824,0.7070060968,8.600232362747192,6.680318355560303,1.9199140071868896,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.83,0.4,35%,0:06.22,0,0,0,0,157984,0,0,64460,57598,14,0,0,0,0,0,0,4096.0,0.0,0.0,54.96,56.75,43.955,1.664,1.308,0.75,1.308,1.244,0.675,1.667,1.229,1.66,1.399,1.258,8.329,3278.771,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5535.255,0.104,0.12,8.037,16.757,2072.714,2070.258,0.004,3462.539,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.7070060968,0.7070060968
336,1,lfw/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0001.jpg,lfw/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0003.jpg,True,True,0.548518717288971,0.5485187173,8.492430925369263,6.540711879730225,1.951719045639038,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.72,0.34,33%,0:06.14,0,0,0,0,157936,0,1,64461,56581,16,0,0,0,0,0,0,4096.0,0.0,0.0,45.195,45.22,35.498,1.351,1.051,0.535,0.96,0.927,0.478,1.24,0.95,1.26,1.119,0.993,6.458,3073.9280000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5352.44,0.114,0.145,97.979,28.023,2130.581,2127.572,0.003,3221.857,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.5485187173,0.5485187173
337,2,lfw/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0001.jpg,lfw/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0004.jpg,True,True,0.3711518049240112,0.3711521029,8.993787288665771,7.062232494354248,1.9315547943115237,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.99,0.54,37%,0:06.68,0,0,0,0,156652,0,0,64140,57494,16,0,0,0,0,0,0,4096.0,0.0,0.0,70.331,75.809,60.758,2.447,1.803,1.164,1.957,1.709,1.255,2.371,1.878,2.861,2.106,1.711,12.969,3597.226,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5886.699,0.098,0.141,118.545,21.993,2039.872,2037.165,0.004,3846.826,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.3711521029,0.3711521029
