,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
147,41,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Frances_Fisher/Frances_Fisher_0002.jpg,False,False,1.1112691834568975,1.1112692356,85.36189699172974,56.24201321601868,29.11988377571106,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.95,9.53,72%,0:55.60,0,0,0,0,147756,0,0,62311,71745,45706,0,0,0,0,0,0,4096,0,not measured,not measured,859.886,931.227,757.185,18.315,15.526,5.758,13.084,14.63,5.62,17.483,12.76,22.169,15.45,12.808,98.849,30547.122,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42697.151,0.676,0.539,20.295,1675.384,9288.37,9246.725,0.013,33408.771,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,1.1112692356,1.1112692356
148,42,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Hikmat_al-Azzawi/Hikmat_al-Azzawi_0001.jpg,False,False,0.9586494527757168,0.9586494565,85.58035039901733,56.50009202957153,29.0802583694458,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.87,8.96,71%,0:55.84,0,0,0,0,142376,0,0,60968,71498,49504,0,0,0,0,0,0,4096,0,not measured,not measured,842.369,931.901,748.659,20.526,15.324,5.619,14.551,13.284,5.562,16.3,12.357,18.997,14.928,13.998,89.867,30660.224,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42930.126,0.553,0.495,50.823,1671.138,9433.997,9390.388,0.012,33496.117,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.9586494565,0.9586494565
149,43,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Dave_Lewis/Dave_Lewis_0001.jpg,False,False,1.0267920643091202,1.0267920494,85.01517653465271,55.93621826171875,29.07895827293396,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.57,9.61,72%,0:55.29,0,0,0,0,144040,0,0,61414,71357,46619,0,0,0,0,0,0,4096,0,not measured,not measured,855.734,924.86,748.261,19.335,14.406,4.719,14.281,13.877,5.805,17.85,13.375,18.597,15.501,12.248,94.583,30565.3639999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42364.242,0.654,0.526,238.146,1682.12,8960.82,8918.661,0.013,33403.411,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,1.0267920494,1.0267920494
150,44,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Martin_Keown/Martin_Keown_0001.jpg,False,False,0.9146243184804916,0.9146243334,85.3446934223175,56.25938034057617,29.085313081741333,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.5,9.6,72%,0:55.60,0,0,0,0,147376,0,0,62233,72250,48180,0,0,0,0,0,0,4096,0,not measured,not measured,848.326,919.857,792.795,20.372,17.219,5.759,14.611,13.834,5.545,18.32,12.823,21.313,14.738,13.427,90.678,30506.95,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42754.802,0.641,0.522,266.612,1675.161,9373.61,9331.385,0.012,33381.18,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9146243334,0.9146243334
151,45,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Kate_Burton/Kate_Burton_0001.jpg,False,False,0.91787139326334,0.917871356,85.21502089500427,56.06658434867859,29.148436546325684,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.78,8.96,71%,0:55.41,0,0,0,0,142176,0,0,60967,71422,47884,0,0,0,0,0,0,4096,0,not measured,not measured,859.507,913.202,760.867,20.481,16.84,6.821,13.523,13.62,5.751,16.281,11.749,20.748,13.545,12.342,97.254,30501.565,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42390.867,0.669,0.529,223.852,1669.726,9043.143,9001.225,0.012,33347.713,27761639,27761118,29211,29220,27211922,27211913,27211905,27211913,0,0,549717,549205,0.917871356,0.917871356
152,46,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Michael_Kahn/Michael_Kahn_0001.jpg,True,False,0.8749904930591583,-1.5476889113339557e+27,85.35623860359192,56.17093777656555,29.185300827026367,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.9,9.32,72%,0:55.51,0,0,0,0,143980,0,0,61412,72158,46328,0,648,0,0,0,0,4096,0,not measured,not measured,850.88,921.719,771.172,18.387,16.223,5.089,14.638,13.617,6.315,15.668,12.644,20.383,15.066,13.109,93.269,30588.825,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42471.545,0.621,0.517,344.249,1662.347,9031.885,8989.025,0.012,33439.361,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8749905229,-1.5476889113339557e+27
153,47,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Angela_Merkel/Angela_Merkel_0005.jpg,False,False,0.7876572906970978,0.7876572609,90.61390900611876,56.03436064720154,34.57954835891724,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.73,9.53,72%,0:55.38,0,0,0,0,142276,0,0,60968,72211,45784,0,0,0,0,0,0,4096,0,not measured,not measured,848.475,929.487,743.131,19.253,15.446,7.543,14.992,13.385,7.002,15.508,12.236,20.099,15.026,13.523,93.373,30626.7659999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42571.45,0.667,0.535,32.372,1670.466,9111.903,9069.8,0.013,33459.535,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.7876572609,0.7876572609
154,48,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Martina_McBride/Martina_McBride_0004.jpg,False,False,0.8983832448720932,0.8983832002,85.42035102844238,56.32601284980774,29.094338178634644,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.87,9.44,72%,0:55.68,0,0,0,0,142308,0,0,60967,72100,48197,0,0,0,0,0,0,4096,0,not measured,not measured,857.323,930.037,749.171,18.756,15.126,5.084,16.222,13.698,5.989,16.006,12.99,17.588,15.464,14.218,91.445,30623.402,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42645.227,0.534,0.493,351.038,1671.771,9181.574,9139.303,0.012,33463.641,27761630,27761118,29220,29220,27211913,27211913,27211905,27211913,0,0,549717,549205,0.8983832002,0.8983832002
155,49,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Jean-David_Levitte/Jean-David_Levitte_0003.jpg,True,False,0.6897519528865814,-2.654096490449623e+38,85.31540131568909,56.16181373596192,29.153587579727173,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.66,9.53,72%,0:55.50,0,0,0,0,142308,0,0,60969,70882,46724,0,760,0,0,0,0,4096,0,not measured,not measured,849.655,913.706,769.299,21.458,15.46,5.959,15.499,13.54,5.246,18.22,13.385,22.611,14.317,12.975,93.484,30617.6829999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42512.981,0.742,0.524,245.69,1682.281,9043.629,9001.591,0.013,33469.34,27761639,27761118,29211,29220,27211922,27211913,27211905,27211913,0,0,549717,549205,0.6897519827,-2.654096490449623e+38
156,50,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Richard_Myers/Richard_Myers_0007.jpg,False,False,1.048982348293066,1.0489823818,90.67851281166077,56.020529985427856,34.65798282623291,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.07,9.28,72%,0:55.38,0,0,0,0,142180,0,0,60966,72449,48171,0,0,0,0,0,0,4096,0,not measured,not measured,850.512,921.557,755.456,21.701,17.119,5.448,15.73,14.036,5.567,16.013,12.117,21.619,14.548,13.109,106.091,30611.742,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42558.934,0.573,0.493,23.235,1674.09,9098.606,9056.349,0.013,33460.316,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,1.0489823818,1.0489823818
157,51,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Karin_Pilsaeter/Karin_Pilsaeter_0001.jpg,False,False,1.211304008960724,1.2113040686,85.19258427619934,56.027916431427,29.16466784477234,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.64,8.88,71%,0:55.38,0,0,0,0,144096,0,0,61414,71493,47364,0,0,0,0,0,0,4096,0,not measured,not measured,858.517,921.245,757.211,18.916,13.992,6.285,13.564,13.769,6.849,14.927,13.096,18.347,13.927,12.241,102.264,30610.123,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42460.619,0.627,0.746,308.811,1678.53,9000.356,8958.035,0.013,33460.252,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,1.2113040686,1.2113040686
158,52,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Yolanda_King/Yolanda_King_0001.jpg,False,False,0.915346696972847,0.9153466821,85.34700322151184,56.243162631988525,29.103840589523315,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.64,8.96,71%,0:55.59,0,0,0,0,145892,0,0,61864,71694,47257,0,0,0,0,0,0,4096,0,not measured,not measured,861.547,923.225,744.478,18.839,14.619,4.533,15.179,13.931,6.053,17.848,12.899,20.002,14.488,11.656,97.556,30584.5960000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42521.478,0.696,0.531,459.351,1676.077,9094.495,9052.802,0.013,33426.971,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.9153466821,0.9153466821
159,53,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Johnny_Unitas/Johnny_Unitas_0001.jpg,False,False,0.834852322936058,0.8348522186,85.14329957962036,56.06375813484192,29.07954144477844,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.78,9.47,72%,0:55.43,0,0,0,0,144124,0,0,61417,72631,46332,0,0,0,0,0,0,4096,0,not measured,not measured,846.156,915.543,749.931,19.232,14.347,6.19,14.893,13.554,6.653,16.409,13.342,19.97,14.894,12.849,94.223,30564.1780000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42460.509,0.727,0.524,296.016,1694.829,9078.382,9036.831,0.012,33382.115,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8348522186,0.8348522186
160,54,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Carla_Tricoli/Carla_Tricoli_0001.jpg,False,False,1.1859178841114044,1.1859179735,85.35414385795593,56.30125021934509,29.05289363861084,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.85,9.48,72%,0:55.66,0,0,0,0,147648,0,0,62314,72424,47062,0,0,0,0,0,0,4096,0,not measured,not measured,851.948,915.213,781.99,17.793,13.917,4.975,15.89,15.077,5.725,15.69,13.246,19.231,14.742,13.634,95.313,30608.7730000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42619.394,0.543,0.492,316.705,1684.446,9157.009,9114.91,0.013,33462.373,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,1.1859179735,1.1859179735
161,55,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Francisco_Urenda/Francisco_Urenda_0001.jpg,False,False,0.7779690623283386,0.7779690027,85.55750346183777,56.536853075027466,29.020650386810303,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.12,9.34,72%,0:55.90,0,0,0,0,149188,0,0,62682,72789,47621,0,0,0,0,0,0,4096,0,not measured,not measured,851.308,917.34,748.376,18.165,14.921,5.222,16.668,14.028,6.318,15.75,12.932,19.585,15.016,14.045,94.259,30743.2349999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42931.205,0.703,0.527,120.385,1695.411,9359.775,9317.697,0.012,33571.419,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.7779690027,0.7779690027
162,56,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Javier_Solana/Javier_Solana_0010.jpg,False,False,0.8921987786889076,0.892198801,85.27035212516785,56.197781562805176,29.07257056236267,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.14,9.4,72%,0:55.54,0,0,0,0,147564,0,0,62312,72829,45489,0,0,0,0,0,0,4096,0,not measured,not measured,861.206,924.717,746.628,19.869,14.76,5.902,13.368,13.056,7.448,18.652,12.042,22.371,13.708,12.623,96.889,30576.78,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42596.142,0.721,0.529,71.507,1678.506,9169.536,9127.653,0.012,33426.594,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.892198801,0.892198801
163,57,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Valentina_Tereshkova/Valentina_Tereshkova_0001.jpg,False,False,0.950976550579071,0.9509765506,85.1317183971405,56.00100040435791,29.130717992782596,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.8,9.45,72%,0:55.36,0,0,0,0,147708,0,0,62311,72640,45518,0,0,0,0,0,0,4096,0,not measured,not measured,841.376,926.532,733.156,20.099,17.222,6.533,14.228,14.248,6.938,16.018,13.051,18.238,13.938,13.25,97.273,30599.277,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42436.863,0.537,0.497,238.112,1675.947,9023.661,8982.023,0.013,33413.191,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.9509765506,0.9509765506
164,58,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Stan_Kroenke/Stan_Kroenke_0001.jpg,False,False,0.9726826343685387,0.9726825953,85.41357946395874,56.25287318229675,29.160706281661987,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.83,8.79,71%,0:55.60,0,0,0,0,147548,0,0,62307,70618,44603,0,0,0,0,0,0,4096,0,not measured,not measured,850.984,916.875,747.362,19.848,16.572,5.866,15.801,14.03,5.498,15.484,12.746,23.992,13.795,12.813,105.281,30624.828,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42550.944,0.682,0.554,376.523,1685.344,9084.653,9042.608,0.011,33466.279,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9726825953,0.9726825953
165,59,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Eddy_Hartenstein/Eddy_Hartenstein_0001.jpg,False,False,1.003185332287103,1.0031853914,85.31283187866211,56.300875425338745,29.011956453323364,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.81,9.56,72%,0:55.67,0,0,0,0,142172,0,0,60967,72844,51892,0,0,0,0,0,0,4096,0,not measured,not measured,848.897,918.537,775.157,19.406,15.11,5.666,15.316,12.03,6.146,14.498,12.075,18.101,12.987,12.873,97.971,30810.7849999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42835.883,0.636,0.568,18.149,1680.608,9177.76,9135.983,0.011,33658.112,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,1.0031853914,1.0031853914
166,60,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Shi_Guangsheng/Shi_Guangsheng_0001.jpg,False,False,0.8606745600700378,0.8606746197,84.97906970977783,55.91141438484192,29.067655324935917,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.94,9.49,73%,0:55.27,0,0,0,0,143980,0,0,61415,72007,45729,0,0,0,0,0,0,4096,0,not measured,not measured,838.332,921.538,746.625,19.26,15.386,4.622,14.571,14.166,5.688,15.073,12.422,18.237,14.458,12.279,103.731,30521.3120000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42372.226,0.583,0.499,16.09,1679.305,9030.916,8988.598,0.013,33341.299,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8606746197,0.8606746197
167,61,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Don_Boudria/Don_Boudria_0001.jpg,False,False,1.051191322505474,1.05119133,85.08103108406067,56.0275399684906,29.05349111557007,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.72,9.07,71%,0:55.40,0,0,0,0,145832,0,0,61860,71215,47801,0,0,0,0,0,0,4096,0,not measured,not measured,863.608,923.531,758.557,16.922,15.255,6.026,13.962,14.213,6.713,15.553,12.147,17.109,14.267,12.827,92.097,30587.466,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42471.8,0.548,0.514,62.92,1675.782,9040.807,8998.418,0.012,33430.983,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,1.05119133,1.05119133
168,62,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Jung_Bong/Jung_Bong_0001.jpg,False,False,1.0190884489566088,1.0190883875,85.19338083267212,56.10822153091431,29.08515930175781,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.6,9.54,72%,0:55.46,0,0,0,0,145888,0,0,61862,71783,46740,0,0,0,0,0,0,4096,0,not measured,not measured,846.372,917.996,744.016,20.36,15.258,5.66,14.266,14.119,6.233,15.299,12.639,19.407,14.33,12.723,94.839,30711.765,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42633.829,0.552,0.492,234.534,1684.955,9102.285,9060.278,0.012,33531.533,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,1.0190883875,1.0190883875
169,63,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Mario_Lemieux/Mario_Lemieux_0001.jpg,False,False,0.8904679864645004,0.8904680014,85.67776679992676,56.55576634407044,29.122000455856323,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.84,9.36,71%,0:55.88,0,0,0,0,144060,0,0,61415,72010,47783,0,744,0,0,0,0,4096,0,not measured,not measured,846.497,932.577,773.413,20.473,15.412,5.464,14.017,13.889,6.237,15.827,12.793,19.384,14.039,13.698,91.346,30695.4800000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42924.723,0.535,0.496,308.134,1665.34,9374.842,9332.619,0.012,33549.871,27761639,27761118,29211,29220,27211922,27211913,27211905,27211913,0,0,549717,549205,0.8904680014,0.8904680014
170,64,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alan_Dershowitz/Alan_Dershowitz_0001.jpg,False,False,0.909369707107544,0.9093697071,91.94521141052246,56.04608726501465,35.89912414550781,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.96,9.56,73%,0:55.40,0,0,0,0,142252,0,0,60965,72218,46016,0,0,0,0,0,0,4096,0,not measured,not measured,860.516,927.641,739.796,22.029,16.247,5.117,14.716,13.549,5.218,18.061,12.816,21.991,14.089,14.114,96.53,30521.9089999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42454.816,0.644,0.535,28.957,1684.161,9089.342,9047.01,0.012,33365.464,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.9093697071,0.9093697071
171,65,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/David_Surrett/David_Surrett_0001.jpg,False,False,1.0163053907454014,1.0163053274,85.27555084228516,56.23036789894104,29.04518294334412,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.71,8.96,71%,0:55.59,0,0,0,0,144004,0,0,61421,71571,49050,0,0,0,0,0,0,4096,0,not measured,not measured,849.775,925.75,747.924,19.071,15.554,5.747,13.643,13.816,6.632,14.795,11.939,19.534,13.689,13.038,92.373,30785.228,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42662.396,0.75,0.523,247.187,1665.244,9054.975,9011.924,0.013,33607.408,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,1.0163053274,1.0163053274
